uuid,phrase,category
97270512308998631395293909942393322165632732405194989824115102482658819710982,as red as a cherry,Partial Literal
98261276102409928875489982587668490665505389945186421205968146317012158910419,as red as a cherry,Partial Literal
35450558380377415179041343228973484227881778444937344284139685648773558609864,as red as a cherry,Figurative
76300130833623455988571479851976123865843696815217440038672278288001505084060,as red as a cherry,Figurative
97417758245301193219680471868705239802608203409576048608541766619139455213080,as red as a cherry,Figurative
108370355399225941796557476831223330988000236268056952585046881215233435041413,as red as a cherry,Partial Literal
20181454854189581093854578037666506703057651018215264483954974165716372987907,as red as a cherry,Partial Literal
4287825605057289295586482385401859694184022202033011432291056386723379543761,as red as a cherry,Partial Literal
6914912019071390584230711429874601094522677024923869152668336093318242339769,as red as a cherry,Partial Literal
90630797465753333392143074657620972439013713729444734648708177799671759019524,as red as a cherry,Partial Literal
81596209037332083130815076149281400988232517946294071192624464657800302544364,as red as a cherry,Figurative
11843016841597553350379453507353325209111405054172357921877942872031629747061,as red as a cherry,Partial Literal
110555846042418949205495291210771788866075385463653060228266905436160160895622,as red as a cherry,Figurative
16226529065919185140457171180426503208648261305464337629295471248036426226477,as red as a cherry,Figurative
25077318684665680976517415666032472002923828590430693434209897892514724701002,as red as a cherry,Figurative
37715527503078994187368034909371521668669812868298540663147508387815026245436,as red as a cherry,Figurative
39583204117679918014854455306701591540229003012480726279122068875798920689802,as red as a cherry,Figurative
52438739825611931575598667089820100632854084000875652339772138180092757169144,as red as a cherry,Figurative
53007045816062532368275130651968803855415772892739580937072493605110907455054,as red as a cherry,Figurative
61309054177799922384159344640531890811913449909516846872363053839393060919786,as red as a cherry,Figurative
85228755018973519573604077356213175135419594786182238477539375221385483592666,as red as a cherry,Figurative
95861735952408859778372426396711064847890890028761977965104296380343058009076,as red as a cherry,Figurative
103077151203252908107911031986976537812961551704217405070285880515703139717180,as red as a cherry,Partial Literal
105193207295756988534415555000533041133239006833475278774038078631160091254539,as red as a cherry,Partial Literal
112576404432308859952362667105593613284202323001646187837690010021723385518869,as red as a cherry,Partial Literal
12687375498587630082215012343264172774972770804688981180268525962768264603337,as red as a cherry,Partial Literal
16796335640717404761404552797742403951252286587030751618397103677052545067605,as red as a cherry,Partial Literal
2737265020379134631726714016698520616387513803968412479577787724105021223739,as red as a cherry,Partial Literal
46143502923129261038757466967657312133144134309176932768088475551535983883259,as red as a cherry,Partial Literal
76760574119991950756423058701876552938246779933941550014555139933812856029069,as red as a cherry,Partial Literal
93090400454225373664692506476600963636972756260772535426876311662884100478888,as red as a cherry,Partial Literal
99592411640648736596855465289266532318630683707258214292361826740270445209331,as red as a cherry,Partial Literal
9989092455223095803997768167200172515151638156001347341998696286885809978530,as red as a cherry,Partial Literal
100810976106299159286771596240464357167082974699837617372805247360499396263446,as red as a tomato,Partial Literal
10375636123463409585913584933646511283421614246991580082897513019752791061309,as red as a tomato,Partial Literal
105006162002318080007104064931436548184489476238374157995410538116577591782250,as red as a tomato,Partial Literal
105647343116246687585312273869141186103621700146039716475024605941901751521162,as red as a tomato,Partial Literal
110877747175434902757881073152398279613474529555701673687219162909236032070689,as red as a tomato,Partial Literal
114927212582953094712777670659101191343533016400173867640829665660757885088639,as red as a tomato,Partial Literal
115709274873044718459556271118210893710752776385048510381569410534699754002596,as red as a tomato,Partial Literal
15012947400218378252843109918492775501468537708432828775787283191486636233201,as red as a tomato,Partial Literal
195408492606697103535962304331606368817196220436657172120480999968860600828,as red as a tomato,Partial Literal
1955118156005070789933526546987384383939642401008184551344393312174240318793,as red as a tomato,Partial Literal
2219631425414707550992481291213735844333018357501658607960608060068711859782,as red as a tomato,Partial Literal
22212287968372692045121585047793620375924225345596655981439091500817200100743,as red as a tomato,Partial Literal
22590837738942435357958037340384428591274794576494025043661391909424670563462,as red as a tomato,Partial Literal
27498942240416001827028655805432783099942405930286918535902799548123770078243,as red as a tomato,Partial Literal
31262258302092643946403549963899452612987196101569034459821469654337224504405,as red as a tomato,Partial Literal
32140045663170548935027165285475150449721958221043097288185567962499823059200,as red as a tomato,Partial Literal
32339046589264668796836075384825176813212984127747775763850961917080490046064,as red as a tomato,Partial Literal
34351885483661185941244488881442977435043182577731613409336276396867151566716,as red as a tomato,Partial Literal
34519208182017876936754098825527865637868666913972211382092591388951739679462,as red as a tomato,Partial Literal
39813455003689705170073931836179221867124755362910402943337778462671466472912,as red as a tomato,Partial Literal
40017812925545079331805639557960614630432534151757185446685826949884754761495,as red as a tomato,Partial Literal
43045529026715686463628382322988248794212925662044007069901539660295579000530,as red as a tomato,Partial Literal
4528205178658354624891507931035540978078616078383880880235089889898942560603,as red as a tomato,Partial Literal
46586345893592786518290812574587985597568811560134008686092343584149576502230,as red as a tomato,Partial Literal
46960552410957175751414780321631909099290681860588535351442193477461520950628,as red as a tomato,Partial Literal
48896613894175273761489885586666880864559625814822306356251585201849773924824,as red as a tomato,Partial Literal
54253240893595128187640410124476395425385590557658049003245860946943920929147,as red as a tomato,Partial Literal
57127696519884565013483015717657164913528015421998213004033906236468941067214,as red as a tomato,Partial Literal
65680258806676056308837049736145541806907452005265105208218153111014140204414,as red as a tomato,Partial Literal
65997769106703923636739690214615144216772140730768450387505663671087326884097,as red as a tomato,Partial Literal
67464040244894545621866038445874713819105492590101696949902997733409170397798,as red as a tomato,Partial Literal
70387383095111000350036996514141540418111241927827129006997993587520700711875,as red as a tomato,Partial Literal
70864649012922256028164633401587851115515896561924602185310571427902972887932,as red as a tomato,Partial Literal
80332395158072214098936880625554345088718104406983147114209772147355943334325,as red as a tomato,Partial Literal
81191504361484730799164140155019160385337336738309697376526631478462663446888,as red as a tomato,Partial Literal
83775246894863206780419165008262658103569835141903415074617791551507315761504,as red as a tomato,Partial Literal
84227130771985212793828780782097624347417666068903353296527970199854840650350,as red as a tomato,Partial Literal
86278517887641828382544914749050740244114613061307258361837873542299563337206,as red as a tomato,Partial Literal
9094625038384161870065398170770189558213309464504874918022523469651251472270,as red as a tomato,Partial Literal
94197273909814827294294605440296193123551639388911893971861506202397584552295,as red as a tomato,Partial Literal
94198386105297612673888560912120838108390001601206820721253887245117909833081,as red as a tomato,Partial Literal
96796139189860282853035438256359860717323700233967430439904629088474696959198,as red as a tomato,Partial Literal
99269235760540849991751958018837643315175265644292902818363461807016523642346,as red as a tomato,Partial Literal
12659112644353326765099587858407796717026859418669025236257128400629767385549,as red as a tomato,Figurative
16396601224089475132655469142810847963412514200241655332005275645918217816318,as red as a tomato,Figurative
21364197467589053088093335353776980401641173018186621825713793168276047040376,as red as a tomato,Figurative
24118724773641940375833396467193006736093359877302728522907206339489015405536,as red as a tomato,Figurative
36190232694798515165214323135349936166392264379306741207937488704072441636826,as red as a tomato,Figurative
4550582324303267922538813509915717756107010824735173872041887133665204526067,as red as a tomato,Figurative
49701500514750904257932983569015389462936892299676965736537292377853265847796,as red as a tomato,Figurative
70710155199303665802028208723994493790826864196404371315693202060173960680333,as red as a tomato,Figurative
75496200845412230847949063987499163865099226694784670383263631646982352080576,as red as a tomato,Figurative
76298224486299872629832583501121862305785151822293488733227757446215617357697,as red as a tomato,Figurative
84573824461800152913740484693034657468026920452499522750727956819408195779837,as red as a tomato,Figurative
93339627906383746739732733304016955242414273970743449343505700600929263164296,as red as a tomato,Figurative
95712209423071789102113824959180002326170863149859782553557780094062881359130,as red as a tomato,Figurative
104528175494313650908085921647389083769924700924034020557676339141379509087057,as red as a tomato,Partial Literal
111714350836327453437765461171542484237730388222555702498097930183834561247048,as red as a tomato,Partial Literal
21750456627573150860576359519067694829376246296495141127427928463235185297089,as red as a tomato,Partial Literal
35746862460783611285134124919252863060730954640044075695680672542154220189094,as red as a tomato,Partial Literal
393395241097105130615384227635833441952090795234666091720274923305885535032,as red as a tomato,Partial Literal
43665401312501918938245770850683025606492491529551492178610493889486502141600,as red as a tomato,Partial Literal
48243272657249237769570448250217957824836443230285453505980051386136405206581,as red as a tomato,Partial Literal
52481961858874334375939980322664065676137310970442023661882466944952317579725,as red as a tomato,Partial Literal
101394314872660166255173904432405766012614879083413494766573708669024390530959,as red as a tomato,Figurative
106951457058437532680464663268965699072176461697619972165797900299616260978916,as red as a tomato,Figurative
107199491453845168128881162435587322807181528643560543318887640318707415481317,as red as a tomato,Figurative
15024915839311751329264798034809089321504186973973154737854339005972333310748,as red as a tomato,Figurative
17117953456825226534064521090305209055063450182579101122266643866951051106910,as red as a tomato,Figurative
3969594754132431003307457856163470812706430389671310709771700018891067153039,as red as a tomato,Figurative
86924244965398967383640394293681741505674930219597158819378355489794514217424,as red as a tomato,Figurative
91278295777018045319674316065594708905106097495177664217760746981351552573199,as red as a tomato,Figurative
111377323514926340343961178481831717692658534283449120422258741441230674103437,as red as a tomato,Partial Literal
18931325613087079612460690966876604441190644413278131192454666096181092607506,as red as a tomato,Partial Literal
52973493116590730482579602223280198423181598675172045111482180158560087659390,as red as a tomato,Partial Literal
54655827825331855387532375250572942426550836303155766634509002029801751788387,as red as a tomato,Partial Literal
66290089267791137092530359105224403261587472758216069318972057132242804445942,as red as a tomato,Partial Literal
70088540080071913759519151081466410478821954482389945037499876851336545738301,as red as a tomato,Partial Literal
81254873181344890062964087899013101676009155710326662518989632611886282032478,as red as a tomato,Partial Literal
9336424336772997158647151959332417134513139526260004143080151522656312605057,as red as a tomato,Partial Literal
94890568403295817691716490035499120332373338196915582025223412322926150370346,as red as a tomato,Partial Literal
97270512308998631395293909942393322165632732405194989824115102482658819710982,as red as a tomato,Partial Literal
98261276102409928875489982587668490665505389945186421205968146317012158910419,as red as a tomato,Partial Literal
35450558380377415179041343228973484227881778444937344284139685648773558609864,as red as a tomato,Figurative
76300130833623455988571479851976123865843696815217440038672278288001505084060,as red as a tomato,Figurative
97417758245301193219680471868705239802608203409576048608541766619139455213080,as red as a tomato,Figurative
108370355399225941796557476831223330988000236268056952585046881215233435041413,as red as a tomato,Partial Literal
20181454854189581093854578037666506703057651018215264483954974165716372987907,as red as a tomato,Partial Literal
4287825605057289295586482385401859694184022202033011432291056386723379543761,as red as a tomato,Partial Literal
6914912019071390584230711429874601094522677024923869152668336093318242339769,as red as a tomato,Partial Literal
90630797465753333392143074657620972439013713729444734648708177799671759019524,as red as a tomato,Partial Literal
81596209037332083130815076149281400988232517946294071192624464657800302544364,as red as a tomato,Figurative
11843016841597553350379453507353325209111405054172357921877942872031629747061,as red as a tomato,Partial Literal
110555846042418949205495291210771788866075385463653060228266905436160160895622,as red as a tomato,Figurative
16226529065919185140457171180426503208648261305464337629295471248036426226477,as red as a tomato,Figurative
25077318684665680976517415666032472002923828590430693434209897892514724701002,as red as a tomato,Figurative
37715527503078994187368034909371521668669812868298540663147508387815026245436,as red as a tomato,Figurative
39583204117679918014854455306701591540229003012480726279122068875798920689802,as red as a tomato,Figurative
52438739825611931575598667089820100632854084000875652339772138180092757169144,as red as a tomato,Figurative
53007045816062532368275130651968803855415772892739580937072493605110907455054,as red as a tomato,Figurative
61309054177799922384159344640531890811913449909516846872363053839393060919786,as red as a tomato,Figurative
85228755018973519573604077356213175135419594786182238477539375221385483592666,as red as a tomato,Figurative
95861735952408859778372426396711064847890890028761977965104296380343058009076,as red as a tomato,Figurative
103077151203252908107911031986976537812961551704217405070285880515703139717180,as red as a tomato,Partial Literal
105193207295756988534415555000533041133239006833475278774038078631160091254539,as red as a tomato,Partial Literal
112576404432308859952362667105593613284202323001646187837690010021723385518869,as red as a tomato,Partial Literal
12687375498587630082215012343264172774972770804688981180268525962768264603337,as red as a tomato,Partial Literal
16796335640717404761404552797742403951252286587030751618397103677052545067605,as red as a tomato,Partial Literal
2737265020379134631726714016698520616387513803968412479577787724105021223739,as red as a tomato,Partial Literal
46143502923129261038757466967657312133144134309176932768088475551535983883259,as red as a tomato,Partial Literal
76760574119991950756423058701876552938246779933941550014555139933812856029069,as red as a tomato,Partial Literal
93090400454225373664692506476600963636972756260772535426876311662884100478888,as red as a tomato,Partial Literal
99592411640648736596855465289266532318630683707258214292361826740270445209331,as red as a tomato,Partial Literal
9989092455223095803997768167200172515151638156001347341998696286885809978530,as red as a tomato,Partial Literal
115009869749392238764302535013104649930512747065244352698914977670667420135309,as red as a tomato,Figurative
14704616199255550480414830510458232361226569838464898774374838391923515021182,as red as a tomato,Figurative
24466069596256542390229714788533331147481730924055656931020865680045371339964,as red as a tomato,Figurative
8987047560125416804072845244319537418679611010297981135490993160382052208357,as red as a tomato,Figurative
114045950625062700097711634960787626784522299711219791339640878361363181173082,as red as a tomato,Partial Literal
13071575157089604357740335629707446437710817592322382907840679506256749696282,as red as a tomato,Partial Literal
22256932779880717464811566719469119974277463785729817582385088294859486127271,as red as a tomato,Partial Literal
9430052725402123598362126765711237184081477158164391400991219804463509721271,as red as a tomato,Partial Literal
99349746678662808919761597497349828357993819558698819341172028188196197482774,as red as a tomato,Partial Literal
102991470386949951061632645551450996502146112036713687553084385321903001781803,as happy as a kid,Partial Literal
111555609727522048012123124382910183736681435403567390103499999265762069652530,as happy as a kid,Partial Literal
35321322428111671557388218801214175166134711665269586946399606427841058172810,as happy as a kid,Partial Literal
5199139013038501940116653406381325090282929223604807242014893476105739929460,as happy as a kid,Partial Literal
56803111806510231782402090209790243827164102403451792439072720721245232792708,as happy as a kid,Partial Literal
7800163251581664864947094647736077498741611497678319687161545054429280643152,as happy as a kid,Partial Literal
7885660444381958865033232804182839234964352252062905308380440286072703239434,as happy as a kid,Partial Literal
98302993820052944435450159503316453797680123238952795649595461289745666220952,as happy as a kid,Partial Literal
15023433591030175454268248910587955943390300728624729730005518652565511984860,as happy as a kid,Figurative
31349962274606891108444371375768317042861241662554334013265006624575691324991,as happy as a kid,Figurative
6544449549505682989372851680977533161531245664256832909420535549383413970332,as happy as a kid,Figurative
83736847366892605879388861706476615448508042930534089459581973958526162313383,as happy as a kid,Figurative
115453690363696235542355230767349803539724542268595349650996502003268204133708,as happy as a kid,Partial Literal
16088537893870043298752744997629949674484297936981889835647946219547354820095,as happy as a kid,Partial Literal
42614548483260778884107448113506484551644006831580840224141303074930933033045,as happy as a kid,Partial Literal
8061866252212639989069981759011810895698536585962452193409684245302317509949,as happy as a kid,Partial Literal
93035748217853555386316848383604783507061250134375659751840726855333390846997,as happy as a kid,Partial Literal
100315986283777808970807799619474104484630077392846453247903488667387099175008,as slow as a snail,Partial Literal
31565647531637646624484225142986471355815870998199039228971343541804463715173,as slow as a snail,Partial Literal
42063742023070363664757358371906963390237850365038584800860176743642777771942,as slow as a snail,Partial Literal
44771203963200745013756218499963656556953640987170279053136518966369646163339,as slow as a snail,Partial Literal
60962553455959357588207097174978780094712910837047405219390232599890297640235,as slow as a snail,Partial Literal
69185969438576988558044162969499140871573410783188977129660395101082925553300,as slow as a snail,Partial Literal
77631714022098115554151486056470973291370595465277352173092774855047698310674,as slow as a snail,Partial Literal
7935819963186392142732747005789320237185909094733610665410281247468926779920,as slow as a snail,Partial Literal
80718063226317825790566295256249970987306890100464107796204704493558991731332,as slow as a snail,Partial Literal
52959394227751282463144230186975265443831358960785027735199813391584729755342,as slow as a snail,Figurative
62348888174665300518570403899313779434632160515155384432447783852463026421426,as slow as a snail,Figurative
67440079266441074053389985699013646016608368399607270451993542772583924777616,as slow as a snail,Figurative
75997073658088534259770975252850353458433875490180363679612679488274114957318,as slow as a snail,Figurative
84922465802299620824934151284558387570314666899435433314509489285574030793417,as slow as a snail,Figurative
93634271650303112441531731056582302137994443697998620534598480058463576819218,as slow as a snail,Figurative
33128744985234629770193541314578541344647998644190879167623122229467179733427,as slow as a snail,Partial Literal
67301231096172631596149926444833389338849724001518167234305266098847586163206,as slow as a snail,Partial Literal
67656595811373165601130012157885940909552596219338557978362629841654924114453,as slow as a snail,Partial Literal
71389506161577746598147892046870442334733786044621869866467575673664225509509,as slow as a snail,Partial Literal
81169887165985911779284721991994036630935750168284364532095510734400355499947,as slow as a snail,Partial Literal
95531017548415836535037907986307018039105996367030396537271122740728576875465,as slow as a snail,Partial Literal
106608784900414821067098766955591675502171892722553549270003621135978062506402,as slow as a snail,Figurative
109846658201069571238250438761913106165512210354926355835559532319462418641595,as slow as a snail,Figurative
17189363002877895122832499334713149097039143384143857652073090701734995802467,as slow as a snail,Figurative
21369818159901127027644178340185292650996444695397887429492689634279702409208,as slow as a snail,Figurative
34638809216017171323454253329830588975015992517162747857163900853958775617153,as slow as a snail,Figurative
44504394847671506130081188849265207164569917295660337549409426528887077373524,as slow as a snail,Figurative
53966949680102646276471232215169818289827057289777677594187276905214258785014,as slow as a snail,Figurative
61211267749301840039822440405651876857994026840796049248316792610288589488813,as slow as a snail,Figurative
66045186378668358170319764636581079786145808968189763869699480665327148154436,as slow as a snail,Figurative
66075312621693881748283369101301216378980485413788194548249582671233303614708,as slow as a snail,Figurative
70943955354752672470954323413718219290641183553464951812863941201688356128994,as slow as a snail,Figurative
92672142918536968880357043709611103578468370720327466833933272047525962011862,as slow as a snail,Figurative
93009923119204215146352438399913248653338170680364720802420063470307672578219,as slow as a snail,Figurative
12456007456897460341647820293482581720760566264759396676328573990814717173861,as slow as a snail,Partial Literal
12964294081472480557409675852901970508880459404769782909606444627661720023762,as slow as a snail,Partial Literal
15357255826806375600247539024662391392650225867579976893501242225671789987237,as slow as a snail,Partial Literal
18242210662010646422526922996586673040586110241306862198515088358353961595108,as slow as a snail,Partial Literal
1998324888142794586720951274738449913668198521060136194825318595707791175791,as slow as a snail,Partial Literal
22601086275710673824018595225077829553115663190898495103051184664785818483577,as slow as a snail,Partial Literal
3059627860438997415923433639576382951569927509948001739337348683725614689662,as slow as a snail,Partial Literal
32335517426304733145632887742933768799576806867968561586327712975952192621012,as slow as a snail,Partial Literal
36201612225195257031841091672935254301585934682870674193100186472403298984832,as slow as a snail,Partial Literal
4430939744430221964616925504651660373662400747811679665458586737286802240835,as slow as a snail,Partial Literal
46030429309624820668470070770517247256837478089342403378009474408233529048019,as slow as a snail,Partial Literal
47979253122803511017973684050342960417858893509011148386379040127124332223081,as slow as a snail,Partial Literal
48189778118718852236395626924841124009458817678711441747352412102747165935475,as slow as a snail,Partial Literal
111290289509263419761208837423447752215911306646190402060361046221811857056053,as slow as a snail,Figurative
112882918942370816750756801755643658183221886979274032761418888618047092001190,as slow as a snail,Figurative
32580750004735185170877901282021116257529905772438716906684863873139006749841,as slow as a snail,Figurative
33892095657345043765231944583829982478341859967175194854263262525824437862283,as slow as a snail,Figurative
8165800333100270925543371397627913137870395124797435905543898379451604558052,as slow as a snail,Figurative
89427131927835676082842215783127841215261872513735084892776060077122808307735,as slow as a snail,Figurative
98524051590600902638877429805050704033923309324075775487038072272482652297932,as slow as a snail,Figurative
102479570693699379350694946853728497030636275971796264095762196421397481804834,as slow as a snail,Partial Literal
18450000783505959079540994055826957495102191442182703468087142606137851760188,as slow as a snail,Partial Literal
36451421723050816972072980387111414086726783470431576420685185303561192614174,as slow as a snail,Partial Literal
37944195030805545838226816894518222815165735876434545003995146920303528626781,as slow as a snail,Partial Literal
45389918980592935365174937479906208060930948062555633505861246832158425918513,as slow as a snail,Partial Literal
48950187523776947452094943623423190653277553901458293803178208942678085846710,as slow as a snail,Partial Literal
55041699830748021456163864973676208063862864562176445690543716931162620008294,as slow as a snail,Partial Literal
55335789232089196108016865485448239693739899345209747194955347334375243323575,as slow as a snail,Partial Literal
78759766661753068545040798935406379790983300663495335543179683733357347183895,as slow as a snail,Partial Literal
95531017548415836535037907986307018039105996367030396537271122740728576875465,as slow as a snail,Partial Literal
102991528338862881197082912464533920022651474650485767586476980562299495338765,as slow as a snail,Figurative
105452352529720815249932972172053758521309203890308314567556971750485257385982,as slow as a snail,Figurative
105597009072791548611905232462274501760272341251963527884800563829739515551143,as slow as a snail,Figurative
18404887807928883887401276848289491463781068753503306392237768857218735228567,as slow as a snail,Figurative
18651768441938504231894166675309568029905257676821352935461339248935832314692,as slow as a snail,Figurative
21102367157109408719649535076615527635827274182474696317905375567386206012380,as slow as a snail,Figurative
2278400694915490397952107103058763332751022299501611352300427652440089136972,as slow as a snail,Figurative
86198945532047160922110311722682971176278216224237827249170170659104062250343,as slow as a snail,Figurative
86312264555352349631790800516712044579615064599089441885310045099278770623682,as slow as a snail,Figurative
91731872253822120741667839184395471789576829627910568712856037658891669107675,as slow as a snail,Figurative
91807249186087665854956962758726837603092999587407338295783911857765897073576,as slow as a snail,Figurative
9557441772249166389592025329446224413909261464179515798996784435212275088823,as slow as a snail,Figurative
96309948005176435926858238806641253008124459195475259959269620903341406781888,as slow as a snail,Figurative
100616841563190064963726055260977382694569975660259231176668482820778369516451,as slow as a snail,Partial Literal
10270469804437917473242023236175918880926169778893792267626235218441857565257,as slow as a snail,Partial Literal
103586942389409707703306322179828527723561305288243146687296075906823204961190,as slow as a snail,Partial Literal
112208294931485982244494258160931465416064736531099636847288982977822443917634,as slow as a snail,Partial Literal
13135114809719121348092074992140887325395298152845672152971948262120388728090,as slow as a snail,Partial Literal
29047548294413107644216046148161451288957917465937493858107273994497887315028,as slow as a snail,Partial Literal
40775837622118919445361671246634665833737407213773351532367458923460437463700,as slow as a snail,Partial Literal
41339576205628848149404282333232390455502118944205966112532095960252440428873,as slow as a snail,Partial Literal
78504127759480774642357070561888930027438425327681163060207945321964324088745,as slow as a snail,Partial Literal
92997827741623387418283060086625495586534175732356277873039157334584081683363,as slow as a snail,Partial Literal
102611487566232647914079118227300639248197581408718605908292555750815625648812,as cold as ice,Partial Literal
105623274847040187990799420558101576748370120125424022023767566319002489040671,as cold as ice,Partial Literal
22135161909353381587478416022649706370047005216858805966017093330656065804338,as cold as ice,Partial Literal
25246289342501948478935725824969867462500652304940063048983853020820498917961,as cold as ice,Partial Literal
31134839576415029927787032759413044652333185627474727049977108006622110521994,as cold as ice,Partial Literal
41782260297739296421091856844350075049395820277803492555629876988548251287321,as cold as ice,Partial Literal
47979651920335873502020223753153999761477714631382269064575139678586362351935,as cold as ice,Partial Literal
61340988060526133999839022746293308875764880373291637720738545402851270035077,as cold as ice,Partial Literal
62974618419655971782369580945644927896956929784156111269689350024456330876034,as cold as ice,Partial Literal
65268228251314016231541543856208477927597275316544994123326242957554507731570,as cold as ice,Partial Literal
92670032435518959646718993015733263033694059565063674196137615471459346188419,as cold as ice,Partial Literal
110084764336239858823239484065507468109576143448505065446404165620800577053655,as cold as ice,Figurative
25016789812342158801894860865655500013021010444485840803675794446933095754530,as cold as ice,Figurative
25997277304049313180208943909065621099368474606548052403088618058736014983273,as cold as ice,Figurative
7305895101501024292180545556113864191212114793389261379207703492080500276384,as cold as ice,Figurative
8270280315624801347775009746025121182559663305812930104542476284249598081048,as cold as ice,Figurative
92805328295923020009087470834678199115513558844181920021119797563251525790026,as cold as ice,Figurative
103503578453918751504629914755984674456528522902909289466223357442198310113738,as cold as ice,Partial Literal
115237418312648435508283406233491793167694710285699997751358201462847240305402,as cold as ice,Partial Literal
18650059927322975048740044106433785418975705674909205494556085916376609185482,as cold as ice,Partial Literal
20949012446139867058589071311345401606144826725796263132754565600927511757861,as cold as ice,Partial Literal
25603925764358746494567854181442960792608859074621890263809518214488256336069,as cold as ice,Partial Literal
54667901570201976320133649979622058670891725343342965944784195117445938852646,as cold as ice,Partial Literal
67982865344301090958476115293303182914020515811379541159024041302897910250437,as cold as ice,Partial Literal
78075324231547337328217587765250993853039837572505565797256275616134587510215,as cold as ice,Partial Literal
79754170847335088742167949941292572487261702297419348852032910520776199990441,as cold as ice,Partial Literal
113720877116283359414497198334978919716077521260059787699018188775283053921322,as cold as ice,Figurative
35367537703360000181195542567612338095624278248685371403095234219644869609752,as cold as ice,Figurative
82820183307034998358440684295670856320754070703296973902512401084881335556313,as cold as ice,Figurative
83548513976967508605613759511296879793393555910479880273381693410753379323210,as cold as ice,Figurative
87061148448070119789093374034050190201318580072320089637214096952195107999214,as cold as ice,Figurative
88380596754503958576171716999434166870885659174754814560989846406399222911040,as cold as ice,Figurative
106929826195931003181499376261947365617133657460748626167954744840816291359832,as cold as ice,Partial Literal
16375385411989620976961510770318168223009022515194856359493588840032451978260,as cold as ice,Partial Literal
19513632505399560394738961568625885980595255687674339857976009375994619092332,as cold as ice,Partial Literal
25409114542203781883067539854896737708618069033490570235772443678612723966558,as cold as ice,Partial Literal
111387921440282043738443362146648496546816583084807838967529816045840597724192,as cold as ice,Figurative
74308547687244699216955607534951868444039410502296252161338445245230648514350,as cold as ice,Figurative
87776988512131124117470401598739087827533386652262090716500883289643196875240,as cold as ice,Figurative
94622930726510274638769844023907529169103915336726388636530921831209783831125,as cold as ice,Figurative
19040867905311245061667116050647287851613879869869804469102135191053472720702,as cold as ice,Partial Literal
34446438360709309136677278050069670783222723053970084762054416329401137284644,as cold as ice,Partial Literal
57903033224717975885673113596009128893654816420347025543858709220167726895875,as cold as ice,Partial Literal
69807048580657434504779913323338675764847697364964682319077692895665178564239,as cold as ice,Partial Literal
10033469539999312659305927691584010659794766676533724080544527490991442720959,as cold as ice,Figurative
115609351662286797160729344648976377324964598604823893749719254111184075047370,as cold as ice,Figurative
59862569430957746826743449151770622956582868063852984068553475959971530809823,as cold as ice,Figurative
66709373622681943020261823304049011878545132243922222614853234598747141966717,as cold as ice,Figurative
67230691426536531709833441143537018114635017749504766451043178658019919277121,as cold as ice,Figurative
96161899182148812380255217408185077172115799789780188976790206202791922368912,as cold as ice,Figurative
26267931075571402104628756227357049886402105601264310664854040390924074069114,as cold as ice,Partial Literal
32142876475107003675242190074379625221533815700431040115132573623146342021051,as cold as ice,Partial Literal
113248359871336672851809765176737738465219599527329693398495837558071780071934,as proud as a peacock,Partial Literal
113705687383586690477085635121099190073371266336549951068341745214730155352106,as proud as a peacock,Partial Literal
1300566133216107069520842571675293149251726846436438145112372183358013087163,as proud as a peacock,Partial Literal
1362389885240994329780057436541663814469827533625928005094869327890929570479,as proud as a peacock,Partial Literal
5517201215112541763997830463083557818184232755895451369416732932628261530394,as proud as a peacock,Partial Literal
74680032614385266443871088660888169343736537543993047011289074202989827020773,as proud as a peacock,Partial Literal
86223806042725167779586182943125700290301385795094249062046572732851881176703,as proud as a peacock,Partial Literal
21711557131326626247420669944999092567608352472391736595826116183146409021787,as proud as a peacock,Figurative
69745176040503522140797679277586002894946584226652846054655054417931072632764,as proud as a peacock,Figurative
78612305108889475456480216644344018537120032181077083559124475951169841780778,as proud as a peacock,Figurative
80654235041937503239451840689848150586330613309415782902918004648553309299699,as proud as a peacock,Figurative
93996077635670190521020320928078128641760481618534688090765092497568827721677,as proud as a peacock,Figurative
97881158449470120444797568783983797367748610997853903807452976181198436080325,as proud as a peacock,Figurative
109423841937128624391854188211346786267851358082136730523020636555072820081257,as proud as a peacock,Partial Literal
27427013657281243484241442693589347009811546655131014846237303409199989198286,as proud as a peacock,Partial Literal
38278952163169615703880111946948893271889165808324968496916666008657525964505,as proud as a peacock,Partial Literal
52681804573644513503807568650718095596255009130571623293463156441010890119279,as proud as a peacock,Partial Literal
75524406939412439959108234341548534779257587889593843087722718206082876758652,as proud as a peacock,Partial Literal
81821002671125017770647155120727303631026341494892954328514706206592189883042,as proud as a peacock,Partial Literal
9390355427960892618877339080455389087950921096215199904039856442963218950222,as proud as a peacock,Partial Literal
3215529181991277791147917171357105718378630498163894486475119520572308131649,as proud as a peacock,Figurative
40123114319359378314545568035964527164616789793533860669466924102788060865438,as proud as a peacock,Figurative
8217556124670363632507362756713767944612640604727435029309644248345300537741,as proud as a peacock,Figurative
99509627304138942637330783428772279712077235281875834433551909100937387895446,as proud as a peacock,Figurative
35702562490825833781348761440071652111251193241356608694866181942178480287919,as proud as a peacock,Partial Literal
41392549038453166941014351784251065066000997375696913107580402774473617106620,as proud as a peacock,Partial Literal
54576865841414033592956180624580538775904119169992358762456551846940854153208,as proud as a peacock,Partial Literal
